fast_period,slow_period,total_return,cagr,max_drawdown,ann_vol,sharpe,sortino,calmar,n_entries,n_exits,n_flips,n_round_trips,avg_hold_bars,median_hold_bars,turnover,round_trip_bps,trend_period,lag
36,84,1.1528425814186347,0.047604333527038856,-0.21634568443496427,0.13140994893527863,0.4195559902729992,0.38439971245945204,0.2200382857248498,3106,3105,153,3105,66.40341274951706,29.0,0.016338288052266475,2.0,200,1
37,82,1.1726638226056498,0.0481868090702291,-0.2191646356967012,0.13115765773924287,0.4243484778531296,0.38792719137069825,0.2198658050695466,3085,3084,151,3084,66.57795786061588,29.0,0.016222964859017395,2.0,200,1
30,72,1.4560936740049377,0.056011049334781404,-0.25478161382360265,0.1328431753196315,0.476622055881315,0.4362530536354187,0.21983944796566246,3353,3353,214,3353,61.196540411571725,27.0,0.017885123057368276,2.0,200,1
28,92,1.3858871949915192,0.05415523763369645,-0.24641219823954486,0.13293247892961793,0.46315255889168905,0.4300716043000659,0.21977498687402838,3272,3271,205,3271,63.98105134474328,27.0,0.017431351362192544,2.0,200,1
34,73,1.3077160502799248,0.05202754472667115,-0.23682511622208124,0.13185404949104512,0.45053943500007226,0.41180103600363743,0.21968761403618461,3221,3220,205,3220,63.39552933871469,28.0,0.01717563471629241,2.0,200,1
30,67,1.2225639472524374,0.04963138196771544,-0.22649817345218437,0.1326711196556729,0.4313973170749768,0.39276499722465125,0.2191248662682617,3402,3402,237,3402,60.15843621399177,27.0,0.0182461347927567,2.0,200,1
31,92,1.1756294149402584,0.048273527643252434,-0.22071420275946796,0.1320703825705319,0.42294861182002397,0.391312685214052,0.21871509417932847,3184,3183,169,3183,65.44001256281408,27.0,0.016809608929023587,2.0,200,1
40,76,1.190187597464326,0.048697627836814084,-0.2226622238210102,0.13064888133409347,0.42921991975449336,0.3910818715830726,0.21870628524738114,3074,3073,151,3073,66.23422251138582,29.5,0.016167810288333053,2.0,200,1
27,75,1.3782378271198055,0.053949947619443384,-0.24688608651769617,0.13306292391438274,0.4613725056355414,0.4223137947177606,0.21852162015446905,3422,3422,241,3422,60.12624196376388,26.0,0.018366472037886175,2.0,200,1
29,92,1.0899167676864119,0.0457211973782774,-0.20938232405301205,0.13199901220533708,0.4046387419155984,0.3741134468118299,0.21836225949379362,3229,3228,188,3228,64.44843604831217,27.0,0.017130508249368855,2.0,200,1
26,97,1.4902293711151304,0.05689544422741655,-0.2607867781096662,0.13464044198906014,0.4782546778445978,0.44697934704372166,0.2181684387522547,3333,3332,220,3332,63.57125712571257,26.0,0.01781241930510255,2.0,200,1
29,75,1.5092454220097014,0.05738318946176135,-0.2630923191907606,0.1334119495056758,0.48488723560635044,0.4456658764637656,0.21811047026482924,3355,3354,229,3354,61.50789865871833,27.0,0.01796785491339479,2.0,200,1
29,80,1.4507608644901202,0.05587184406727741,-0.25627773772378437,0.13305772480080552,0.47507373331160163,0.4383368569068545,0.21801286589901137,3321,3320,225,3320,62.52694971394158,27.0,0.017777320941939786,2.0,200,1
31,96,1.1035335934678407,0.046133171674738405,-0.21166485409201252,0.13335856622171002,0.4048218399380534,0.37454685209850563,0.2179538585781649,3204,3203,171,3203,65.65730337078652,27.0,0.016919918070392274,2.0,200,1
32,65,1.3633534971930508,0.053548705353403836,-0.24628433471758793,0.13222887299235703,0.4605699749205717,0.41831426797205246,0.21742635565842083,3346,3346,218,3346,60.8741781231321,27.0,0.01787008090172709,2.0,200,1
32,91,1.1411159759529261,0.0472573541410779,-0.21747142807095043,0.13181189487554468,0.41616235565043924,0.3844134626285372,0.21730373760023367,3162,3161,175,3161,65.74984187223276,28.0,0.01672938409893727,2.0,200,1
38,86,1.2860360423594357,0.05142545573555046,-0.23692171940224227,0.13203770629490014,0.4457624341940452,0.4075932928632232,0.2170567386784876,3060,3059,135,3059,67.47549019607843,30.0,0.016017388731921208,2.0,200,1
33,86,1.174492706230264,0.04824030162808013,-0.22235532277234427,0.1317116949047441,0.42350207849129107,0.3896552841260893,0.2169514137400271,3177,3176,168,3176,65.02266288951841,27.0,0.01676949651398043,2.0,200,1
30,74,1.422592474203297,0.05513179467134033,-0.2543872849689053,0.13324725382165212,0.4693257875846831,0.43131866155858845,0.21672386132852237,3341,3340,232,3340,61.771924573480995,28.0,0.017912700342710447,2.0,200,1
32,90,1.2017654169456868,0.0490330197548019,-0.22627923432134744,0.13186649558333474,0.42889081189068146,0.3961183150350572,0.21669252992596,3173,3172,171,3172,65.42073747242357,27.0,0.016764482462100036,2.0,200,1
37,85,1.2288940076011965,0.04981245046846916,-0.22998292292370415,0.1319341536592951,0.43437065870208824,0.39758379362307966,0.21659195315555768,3078,3077,154,3077,67.05035737491878,30.0,0.016202908651495818,2.0,200,1
28,72,1.3877518612250874,0.05420518690824094,-0.2503112085992024,0.13297264897189698,0.4634172712380958,0.4234217114321583,0.21655117727881748,3409,3409,248,3409,60.22851276034027,27.0,0.018336387726603808,2.0,200,1
36,67,1.3926867083062326,0.05433720128404329,-0.2512892060160882,0.13211147732270773,0.4665183568091743,0.4251515801586395,0.21623372585515863,3247,3246,203,3246,62.61872497690175,28.0,0.017295971961421883,2.0,200,1
35,59,1.165398882887057,0.04797390010486069,-0.22231235286475193,0.1318880355443739,0.4211916082442507,0.38055459986860424,0.21579502662205438,3364,3364,224,3364,59.98810939357907,28.0,0.017990418146856566,2.0,200,1
34,87,1.1181369025555323,0.046572217186228615,-0.21600406715945386,0.13155789274726046,0.4117383438993788,0.3783179542371191,0.21560805682352768,3130,3129,163,3129,66.00607028753994,28.0,0.0165087658161999,2.0,200,1
29,77,1.464459230428782,0.05622884907877079,-0.261301663263083,0.1330234276269913,0.4777029498971436,0.4398815781168585,0.21518749010854407,3335,3334,236,3334,62.05697151424288,28.0,0.017902672238949657,2.0,200,1
33,91,1.127597212321096,0.04685512435391681,-0.2180869396850751,0.1324352750401693,0.41192542971916696,0.37935317758875897,0.21484608120769264,3137,3136,176,3136,66.28116034427798,28.0,0.016609046853807798,2.0,200,1
34,75,1.2806297646041647,0.051274479217110924,-0.23995674708152426,0.1320483613534163,0.44464660686493884,0.4072424750367757,0.213682173311387,3210,3209,213,3209,63.87165109034268,28.0,0.017160592560651226,2.0,200,1
33,88,1.1623537224652325,0.047884457893235144,-0.22414472486897707,0.1318387589815763,0.42064531638152836,0.3872957837197877,0.21363187521466684,3163,3162,171,3162,65.42554536832121,27.0,0.016714341943296088,2.0,200,1
27,100,1.0151085384986178,0.043411897514112674,-0.20331619059526462,0.13417257152620454,0.38376247688899623,0.3575748301144897,0.2135191368036765,3301,3300,203,3300,64.2205392305362,26.0,0.017566730762963206,2.0,200,1
28,73,1.460926017061932,0.05613694566594285,-0.2629774437546337,0.13306518205432677,0.47694512517417775,0.4361332700287931,0.21346677062661085,3409,3409,229,3409,60.219125843355826,27.0,0.018241120740876304,2.0,200,1
31,66,1.2756919018738193,0.05113628968170425,-0.23959973467190576,0.13259065376057996,0.44238495151651264,0.4027185145485516,0.21342381598096247,3378,3378,235,3378,60.552101835405566,27.0,0.018115769443866437,2.0,200,1
31,87,1.1372988718571682,0.047144024393922956,-0.2213254817566881,0.13200012589616414,0.4149382807667828,0.38203011792824804,0.21300766644552144,3206,3205,177,3205,64.54429195258889,27.0,0.016960030485435432,2.0,200,1
29,97,1.0297586608054892,0.0438704117734412,-0.20613205924523847,0.1335367352645731,0.38824316762383454,0.36004465586360157,0.21282672833170455,3247,3246,180,3246,64.8586387434555,27.0,0.017180648768172803,2.0,200,1
35,90,1.1915087824049406,0.0487359846351918,-0.22900159321669722,0.132094777680994,0.42623640891711195,0.3918296719121604,0.21281941295960516,3103,3102,148,3102,66.86786980341604,29.0,0.016298175637223317,2.0,200,1
32,84,1.3202954246012961,0.052374462991491066,-0.24626319637484106,0.13178068861031522,0.45321839774828765,0.41708009339166147,0.21267677737671803,3197,3196,189,3196,64.53425086018142,27.0,0.016975072641076616,2.0,200,1
28,74,1.4145481597188803,0.054918967825945186,-0.25829531929884053,0.13301672682114532,0.4683954277444722,0.4282758111859268,0.21262084026542294,3399,3399,231,3399,60.33774639599882,26.0,0.018201008325833146,2.0,200,1
29,71,1.4774343454387941,0.05656528997734234,-0.26628397209004906,0.1328948615186029,0.4804383513929739,0.4385921068059089,0.2124246890767188,3394,3394,219,3394,60.385091337654686,27.0,0.018115769443866437,2.0,200,1
36,83,1.1701634564624999,0.048113608005163844,-0.2267586229221794,0.1312027430661182,0.4237140063085107,0.3881092752206884,0.2121798385663852,3101,3100,152,3100,66.2041277007417,29.0,0.016308203740984108,2.0,200,1
29,70,1.3596696083419744,0.053449031009887404,-0.25220401029335004,0.13271712099624727,0.45864749678726335,0.4184737563208035,0.2119277601800161,3392,3392,237,3392,60.29009433962264,27.0,0.018195994273952753,2.0,200,1
28,71,1.2596734442685182,0.0506860549419641,-0.23947899100140113,0.13276116154179285,0.4387578171185625,0.40071691377130914,0.2116513633618389,3421,3421,242,3421,59.921368021046476,27.0,0.018366472037886175,2.0,200,1
25,99,1.3263937284103617,0.05254200870831438,-0.2484592319340172,0.13479425192226618,0.4472416389787234,0.4183549440391194,0.21147134803293544,3367,3366,225,3366,63.13335313335313,25.0,0.018007967328437947,2.0,200,1
31,78,1.2949920958474515,0.0516748273583123,-0.24456099046974833,0.1323538215544687,0.4468026455507767,0.4104438722371642,0.2112962793414282,3271,3270,213,3270,62.99357994497095,27.0,0.01746644972535531,2.0,200,1
33,92,1.1072366841146768,0.04624477466185728,-0.2191312524634127,0.13235141939351283,0.4076982739398211,0.37471929425436423,0.21103687466751714,3129,3128,165,3128,66.47938638542665,28.0,0.016513779868080294,2.0,200,1
26,90,1.360106173060879,0.053460850697757856,-0.25364732870483997,0.1333424840842624,0.45719666098972944,0.4260233466648836,0.21076843572820858,3377,3376,220,3376,62.35978679301155,25.0,0.01803303758783992,2.0,200,1
34,88,1.0827518248699706,0.04550340999314151,-0.21600406715945586,0.13169705718288005,0.4036849967454905,0.37080512294608353,0.21065996854378924,3136,3135,166,3135,66.07047193877551,28.0,0.016553892283123452,2.0,200,1
32,66,1.2781635244876162,0.05120549493539195,-0.24307199246691635,0.13191129888066408,0.4444800655800209,0.40340004600433316,0.21065979019512643,3341,3341,212,3341,60.67913798263993,27.0,0.017814926331042747,2.0,200,1
37,90,1.1155411832297313,0.046494385618343737,-0.22111830217840334,0.13208451812357602,0.41006394772568244,0.375961459458329,0.21026927739717807,3086,3085,137,3085,67.36390149060273,29.0,0.016157782184572263,2.0,200,1
32,83,1.3061109646518712,0.05198315140535459,-0.24743308455765822,0.13188920967555,0.4501317204885366,0.41511945171161324,0.21008973597159028,3201,3200,197,3200,64.59575132771009,28.0,0.017035241263641355,2.0,200,1
37,66,1.382105495244955,0.05405382361120892,-0.2574108457133193,0.13215273404076913,0.46437992131621375,0.4233752447989887,0.2099904666464953,3233,3232,206,3232,62.91277451283637,28.0,0.01724081739073754,2.0,200,1
40,77,1.123194753020845,0.04672361769858613,-0.22256607872110612,0.1305559243066904,0.4150018973190092,0.377640779182884,0.20993144133673095,3062,3061,146,3061,66.54310907903331,30.0,0.01608257140636634,2.0,200,1
28,77,1.4509657347355707,0.05587719716150996,-0.2662460888540956,0.13359451198717642,0.4737380721336679,0.4366538558467719,0.20987049012438633,3363,3362,239,3362,61.66071959559917,27.0,0.018058107847241895,2.0,200,1
33,81,1.367628808559875,0.05366419890578755,-0.25582509103148454,0.1314774773735699,0.4632733276470642,0.426389900624695,0.20976909922875028,3189,3188,188,3188,64.54248980871746,27.0,0.016929946174153065,2.0,200,1
28,93,1.2169982624217601,0.0494717774236626,-0.23605024140701214,0.13279477496550862,0.4299651790977113,0.3984446105533861,0.20958155826818395,3243,3242,208,3242,64.45883441258094,27.0,0.01730098601330228,2.0,200,1
40,52,1.188366561732784,0.048644723670856704,-0.23223653308487469,0.13171813605814034,0.42642465534641977,0.38278951956677176,0.20946197837477484,3337,3337,221,3337,60.0272700029967,28.0,0.01783999659044472,2.0,200,1
38,82,1.1240133671491983,0.04674809004285452,-0.22334603493689553,0.1310850447959361,0.4140331204056419,0.37844152251817237,0.2093079022247374,3074,3073,155,3073,66.86564736499675,30.0,0.016187866495854634,2.0,200,1
27,74,1.4023379075220737,0.054594647402349095,-0.26101855178526767,0.13307990921032647,0.46592616583427965,0.4264043880414315,0.20916002724305402,3418,3418,246,3418,60.18431831480398,26.0,0.018371486089766572,2.0,200,1
27,99,1.0128002860359606,0.04333936926582371,-0.20723752763342562,0.13399451193519926,0.3835745443868513,0.35688578991198894,0.2091289630828111,3306,3305,202,3305,63.85632183908046,26.0,0.017586786970484783,2.0,200,1
35,85,1.0921706967005003,0.04578956335880324,-0.21923521641345978,0.13133253233323833,0.4065234272371838,0.372836358759183,0.20886043815354852,3116,3115,157,3115,66.12740693196406,28.0,0.016408484778592004,2.0,200,1
35,75,1.2643936091340304,0.050819036530732165,-0.2436946184290354,0.13152710011796306,0.44259294822885165,0.4051752514236759,0.208535735661027,3208,3207,212,3207,63.88840399002494,27.5,0.017145550405010042,2.0,200,1
37,88,1.190833405760935,0.0487163797347725,-0.2338868578719564,0.1319956146728994,0.42631577476634147,0.3909612742200977,0.2082903681635791,3075,3074,138,3074,67.27186991869918,29.0,0.016107641665768314,2.0,200,1
25,94,1.447793013028893,0.055794249315078925,-0.26795543925941756,0.13405381442922512,0.4719838365874486,0.44216308683546707,0.20822211883171535,3400,3399,222,3399,62.497058823529414,25.0,0.01815838888484979,2.0,200,1
34,95,1.0878498058984145,0.045658441564300434,-0.21935123762833442,0.1326230036182738,0.40291071081933616,0.3716037933710049,0.20815219489056835,3139,3138,151,3138,66.94265689710099,28.0,0.016493723660558717,2.0,200,1
29,90,1.2692250656257076,0.050954884148229684,-0.24493717411475113,0.13239708067116648,0.44152397265636945,0.4092921063060181,0.20803246519190152,3257,3256,194,3256,63.98526251151366,27.0,0.01730098601330228,2.0,200,1
38,57,1.138951610362752,0.047193117488040004,-0.22695074295502327,0.13169758888839667,0.4159513330481486,0.37539023044247344,0.20794431810867728,3345,3345,210,3345,60.30971599402093,27.0,0.017824954434803537,2.0,200,1
35,93,1.1318306737527544,0.046981341983131975,-0.22598905522050694,0.13249115044484733,0.41272255630679944,0.3799296894152832,0.2078921120197185,3123,3122,146,3122,67.04130643611911,29.0,0.016388428571070424,2.0,200,1
31,67,1.2730417921814152,0.05106200832165575,-0.24586202920496325,0.13207798549803768,0.4430522339757071,0.4025496126383004,0.20768562143074085,3359,3359,224,3359,60.4766299493897,27.0,0.017965347887454592,2.0,200,1
30,65,1.1681837210222081,0.04805559277778615,-0.23149760822194432,0.13197224372660346,0.4215976092891101,0.3820268672717339,0.20758569881946115,3424,3424,230,3424,59.2552570093458,27.0,0.018321345570962624,2.0,200,1
34,77,1.2643957838749667,0.050819097739850605,-0.24506765385074059,0.1317983377822063,0.44195376199306635,0.4051358264629956,0.20736762661792232,3214,3213,207,3213,64.02706907280647,28.0,0.017150564456890435,2.0,200,1
36,91,1.1196877027557024,0.04661867454387569,-0.22483050972982743,0.1321808502037273,0.4107598791330831,0.3767751256674535,0.2073503040129921,3095,3094,144,3094,67.25718901453958,29.0,0.016238007014658582,2.0,200,1
39,81,1.144160702154708,0.047347616017747285,-0.22839738021660938,0.13114479291190048,0.41827065920517226,0.38180811099441025,0.2073036738549425,3066,3065,154,3065,66.98793215916504,30.0,0.01614274002893108,2.0,200,1
30,75,1.4633144297526446,0.056199084906189745,-0.27119452956582824,0.1329913374784871,0.4775739474401875,0.4394543267678547,0.20722794444328307,3334,3333,232,3333,61.95680863827234,27.0,0.017877601979547682,2.0,200,1
37,89,1.159640229492342,0.04780465764541009,-0.23083689400162855,0.13165163287079296,0.420482341880639,0.3846920534066499,0.20709279533570932,3073,3072,134,3072,67.20045558086561,30.0,0.016077557354485947,2.0,200,1
24,99,1.3471471800330606,0.05310911743282731,-0.2571327652419009,0.13536542780988578,0.4499034803199817,0.4228975396805014,0.20654356275002234,3428,3427,241,3427,62.61318553092182,25.0,0.018394049323228346,2.0,200,1
29,78,1.378867012452194,0.053966856782599715,-0.2615065245418583,0.13278603376242212,0.46217461115762015,0.4256461750215556,0.20636906431740465,3329,3328,229,3328,62.21357765094623,27.0,0.017837489564504524,2.0,200,1
32,94,1.04866287716332,0.04445749698104251,-0.21585278120685314,0.1326289678629519,0.3942309990610519,0.3634302040043982,0.2059621225748238,3169,3168,170,3168,65.9561375828337,27.0,0.016739412202698062,2.0,200,1
26,92,1.4223925977973706,0.05512651462800955,-0.26773632656196866,0.13345568775902605,0.4687602026260098,0.4370563421672126,0.20589852462643052,3369,3368,220,3368,62.592460670822206,25.0,0.017992925172796763,2.0,200,1
38,65,1.3293644871800798,0.0526234783954862,-0.2562316772289652,0.1319681970558332,0.4545552221789763,0.41372782431505545,0.2053746006917894,3215,3214,204,3214,63.105132192846035,29.0,0.017140536353129645,2.0,200,1
29,74,1.3327542711192293,0.05271632023593864,-0.25747811562626743,0.133148176205668,0.4523661731064585,0.4148772049607412,0.20474097422888168,3386,3385,225,3385,60.91051388068517,27.0,0.01810323431416545,2.0,200,1
36,89,1.1705130357269717,0.048123847098489714,-0.23522918979846785,0.13219338596380453,0.4216003323148312,0.38700716778336675,0.20458280343404545,3079,3078,152,3078,67.32315686911335,29.0,0.01619789459961542,2.0,200,1
27,89,1.3758969786269617,0.05388700111169831,-0.2649795881478655,0.1326854841722268,0.4618503444544937,0.4291375470342055,0.20336283820332593,3350,3349,208,3349,62.43223880597015,26.0,0.017837489564504524,2.0,200,1
38,55,1.127313998742729,0.04684667212648064,-0.23048101266989307,0.13170611290604836,0.41342065480554735,0.37236833466999425,0.2032561015929624,3360,3360,216,3360,59.84761904761905,28.0,0.017930249524291828,2.0,200,1
32,93,1.0548836474454317,0.044649575417716525,-0.21977033047564898,0.13277764847196427,0.3953222108571224,0.364772595263404,0.2031647098181153,3183,3182,182,3182,65.6908576814326,27.0,0.016869777551588326,2.0,200,1
36,87,1.1349540325378755,0.04707431185266708,-0.23171540254506617,0.1319285031779678,0.4145890434813989,0.3793509000075272,0.2031557304159426,3085,3084,156,3084,66.93322528363046,29.0,0.01624803511841937,2.0,200,1
30,98,1.066517167654602,0.04500732176563105,-0.22161871279948775,0.13350229627626506,0.3964663203390692,0.3677327812727913,0.20308448324195427,3222,3221,177,3221,65.59528243327127,27.0,0.01704025531552175,2.0,200,1
30,69,1.441556563460026,0.055630908382443556,-0.2740771862473228,0.1326725997361807,0.4743521686137236,0.4320243305465955,0.20297533386176522,3369,3369,215,3369,60.54140694568121,27.0,0.017970361939334985,2.0,200,1
31,86,1.2606593444139733,0.05071385233171455,-0.2500410186915243,0.13182935993780082,0.44112093051966333,0.40634303946863126,0.2028221313331004,3209,3208,192,3208,64.49080710501714,27.0,0.01705028341928254,2.0,200,1
25,93,1.416809518874257,0.0549788633803725,-0.2711543308507325,0.13394077937898444,0.466501118425356,0.43681233999656904,0.20275856634072265,3392,3391,232,3391,62.63620283018868,26.0,0.018168416988610582,2.0,200,1
39,53,1.186690043261105,0.04859598140154309,-0.24004650985585707,0.13170004826815704,0.42611204719138845,0.38276560005210286,0.20244402399653286,3348,3348,220,3348,59.88321385902031,28.0,0.01789013710924867,2.0,200,1
38,53,1.2075574763630765,0.04920018573095941,-0.24309616465541195,0.13145502819016472,0.431042055621397,0.38681721191498675,0.20238980652245386,3363,3363,217,3363,59.4049955396967,28.0,0.017950305731813408,2.0,200,1
39,51,1.1663194375595363,0.048000915307178094,-0.23764811265126717,0.13110458346654585,0.42311946395281325,0.37932839864119533,0.20198315388103355,3360,3360,222,3360,59.22053571428572,28.0,0.017960333835574195,2.0,200,1
32,77,1.2286016232966763,0.04980409759512816,-0.246729463107642,0.13221035373359877,0.4336773103070104,0.3980376052081037,0.20185711494617836,3250,3249,216,3249,63.279384615384615,27.0,0.017376196791508203,2.0,200,1
35,58,1.1500075893890473,0.04752061175965494,-0.23546777671870756,0.13178078227288637,0.41814464570216886,0.37643925666945793,0.20181365120045108,3363,3363,230,3363,59.752304490038654,28.0,0.01801548840625854,2.0,200,1
38,84,1.1868503615226529,0.04860064393306729,-0.24101359482585627,0.13197153466202985,0.42553328822435127,0.3887614192847269,0.2016510478099111,3064,3063,149,3063,67.1726501305483,30.0,0.016107641665768314,2.0,200,1
25,95,1.3608110493481451,0.053479930401489684,-0.2653013232739252,0.1336320917348064,0.45662950640901,0.4271707735278559,0.20158184565959114,3398,3397,217,3397,62.368746321365506,25.0,0.018123290521687027,2.0,200,1
35,55,1.2202554574172888,0.049565228099940795,-0.2459958963704192,0.1312641057697331,0.4341278196987003,0.3899245571025028,0.2014880281795667,3401,3401,226,3401,58.79741252572773,28.0,0.018185966170191963,2.0,200,1
40,81,1.1498102983340108,0.04751478158618605,-0.23593616422130326,0.13162501369632457,0.41843556419395816,0.3813139926494635,0.20138829391842686,3039,3038,153,3038,67.39355051003619,30.0,0.016002346576280024,2.0,200,1
29,91,1.147529672169477,0.047447349998343435,-0.23578318716954205,0.13221973039311008,0.41665882695398115,0.38536235389657536,0.2012329656237363,3231,3230,202,3230,64.53636645001548,27.0,0.017210733079455174,2.0,200,1
38,89,1.0696422294006926,0.045103099250376255,-0.22444587904330415,0.1318018487940868,0.4005650518607367,0.36685191990002397,0.20095311815314795,3090,3089,128,3089,66.84045307443365,29.0,0.01613271192517029,2.0,200,1
26,75,1.3168013378183052,0.05227827943324326,-0.2606049387576814,0.13316956626991808,0.44918960129723473,0.41186352074869065,0.20060356370242555,3443,3443,257,3443,59.945106012198664,26.0,0.018551991957460785,2.0,200,1
30,68,1.1877658753824303,0.04862726364652903,-0.24249579182746928,0.13262160064754167,0.42429228007742265,0.3863124983586027,0.2005282783675121,3389,3389,235,3389,60.39716730598997,27.0,0.01817092401455078,2.0,200,1
37,54,1.1731164559148866,0.04820005196583388,-0.2403758849433696,0.13116005096532748,0.4244447754444863,0.38092607536175116,0.20051949877247205,3355,3355,221,3355,59.49716840536513,28.0,0.017930249524291828,2.0,200,1
35,69,1.242686158881467,0.05020530169019266,-0.2506475414835233,0.13217664827672937,0.43664642600647524,0.39888763624504686,0.20030239033281313,3259,3258,215,3258,62.710647437864374,28.0,0.01741630920655136,2.0,200,1
29,79,1.4189738979180744,0.05503614098274423,-0.27484238733657795,0.13275118871030014,0.4698997135438935,0.4325510184367016,0.2002461902477429,3308,3307,228,3307,62.54897218863361,27.0,0.017727180423135838,2.0,200,1
35,94,1.0310505817799895,0.04391069656467228,-0.21941673412486673,0.13209188817526427,0.39133410862065554,0.36037605687181035,0.2001246474650533,3119,3118,135,3118,67.05001603077909,29.0,0.0163132177928645,2.0,200,1
38,93,0.9598153223062633,0.04165266503069942,-0.20816958676668706,0.13142174975548326,0.3761813663178039,0.3461975286608386,0.2000900596367279,3065,3064,133,3064,68.00065252854813,29.0,0.016032430887562392,2.0,200,1
25,98,1.2758590477122747,0.05114097197842482,-0.255602069383841,0.13465411581279488,0.43767484391354955,0.4089216841646193,0.20008043010647833,3371,3370,221,3370,62.88905369326609,25.0,0.018007967328437947,2.0,200,1
36,56,1.1696646233842625,0.048098994620122015,-0.24040083901281506,0.13151481757488878,0.4229212210741102,0.37964140041535804,0.20007831427559203,3364,3364,220,3364,59.423305588585016,27.0,0.017970361939334985,2.0,200,1
39,82,1.1083118804420202,0.04627714419827211,-0.23138467197571622,0.1309860458681982,0.41081215327197607,0.37461194369551604,0.20000090672872614,3050,3049,148,3049,67.26754098360655,30.0,0.016032430887562392,2.0,200,1
33,97,1.0988785877734975,0.045992617962984594,-0.23019801336702872,0.13309389837655916,0.4043553145970274,0.3737960655891023,0.19979589437052944,3160,3159,154,3159,66.72784810126582,28.0,0.01661406090568819,2.0,200,1
38,87,1.14037377481824,0.04723533307515715,-0.23642776911320673,0.13187086381642213,0.4158787695486773,0.3802622893380786,0.1997875852414775,3063,3062,137,3062,67.350963108064,30.0,0.016042458991323182,2.0,200,1
26,91,1.3235367610830364,0.052463567387638355,-0.2626109849474285,0.13338742186153746,0.44998716760645224,0.41929728665125815,0.19977674352861102,3383,3382,220,3382,62.30830623706769,25.0,0.018063121899122292,2.0,200,1
28,76,1.4074734339687596,0.05473124200985624,-0.2739641857315771,0.1335544021840857,0.4657129841360927,0.42885177342460573,0.19977517084470475,3380,3379,241,3379,61.457692307692305,27.0,0.018153374832969398,2.0,200,1
36,92,1.088757934379934,0.045686020783345604,-0.2287264827203409,0.13231345538974215,0.4037424630425536,0.37072543462429264,0.1997408443481595,3105,3104,135,3104,67.12463768115941,29.0,0.016243021066538976,2.0,200,1
26,98,1.3122794524377976,0.05215360064340735,-0.2611796362896628,0.13467371996018648,0.44478154707542644,0.41517716832342094,0.19968478930557243,3318,3317,219,3317,63.84930681133213,26.0,0.017732194475016234,2.0,200,1
40,79,1.0984732383047113,0.045980364944566254,-0.23030573615557481,0.1308924188182546,0.4088442869453866,0.37228340967371826,0.19964923892953262,3054,3053,154,3053,66.89816633922725,30.0,0.01608257140636634,2.0,200,1
39,54,1.0621705797964776,0.04487388025106975,-0.22480006515961237,0.1317265724524736,0.3990572637016824,0.3591122975147867,0.1996168471713228,3362,3362,215,3362,59.75074360499703,28.0,0.01793526357617222,2.0,200,1
30,88,1.2810124225017607,0.05128517642833885,-0.2569604146416813,0.13225833358614508,0.44422454720174,0.41149496719953527,0.19958395731830336,3231,3230,196,3230,64.48034664190654,27.0,0.017180648768172803,2.0,200,1
40,50,1.1798658798422341,0.04839721611243375,-0.24260268033183352,0.13091568006573054,0.4264291666964929,0.3816828191598723,0.19949167934268378,3349,3349,217,3349,59.26276500447895,28.0,0.01788010900548788,2.0,200,1
27,94,1.2597321684583846,0.050687710985686474,-0.25419632182137986,0.13308833303128723,0.4380093941913229,0.4071173942706582,0.19940379397505212,3303,3302,219,3302,63.49954586739328,26.0,0.017656983696810312,2.0,200,1
26,76,1.2995141535020323,0.051800392059467626,-0.25985666983301736,0.13333928815133075,0.44538091768689064,0.4088798415993761,0.19934216848370415,3443,3443,265,3443,60.082195759512054,26.0,0.018592104372503943,2.0,200,1
29,72,1.434257448531803,0.0554392363107612,-0.2781458989175194,0.13286563279039548,0.47248800278226716,0.43138571639124057,0.19931710849060907,3374,3374,219,3374,60.617071724955544,27.0,0.01801548840625854,2.0,200,1
34,90,1.0619528501567284,0.044867188940977965,-0.22513240345906416,0.1321379754071514,0.39817102457093145,0.36554872884709544,0.19929245302591977,3110,3109,168,3109,66.62218649517685,28.0,0.01643355503799398,2.0,200,1
29,98,1.0117032765496368,0.04330487242951775,-0.21744286275810887,0.133540948824126,0.384177009859402,0.35664532621123635,0.19915517980321856,3254,3253,182,3253,64.80178242163491,27.0,0.017225775235096358,2.0,200,1
25,97,1.296130602144046,0.051706462321373436,-0.26003935095406927,0.13478945491087294,0.4413611329017508,0.412662185599275,0.19884091439109286,3386,3385,227,3385,62.817188422917894,25.0,0.018113262417926237,2.0,200,1
34,86,1.1344940041353753,0.04706062667760347,-0.23687000396476798,0.1314981234437387,0.41541328575740544,0.3814051894717838,0.19867702068600995,3137,3136,167,3136,65.69939432578897,28.0,0.016563920386884243,2.0,200,1
30,89,1.1042987858615914,0.04615624800553353,-0.2335220782925782,0.1318791819877957,0.4080415309677046,0.3766716594189567,0.1976526088796824,3234,3233,192,3233,64.1948051948052,27.0,0.01717563471629241,2.0,200,1
37,56,1.1525675897278966,0.047596217127492624,-0.2410196906145773,0.13188078310402518,0.4184758344444898,0.3766610343000994,0.19747854213125407,3364,3364,223,3364,59.81361474435196,28.0,0.01798540409497617,2.0,200,1
34,76,1.1472338763516818,0.047438599235089196,-0.24023418610046998,0.13165535214986496,0.4178161054023851,0.38227830794931744,0.19746814558378287,3225,3224,212,3224,63.55813953488372,27.0,0.01723078928697675,2.0,200,1
